#      date    value 
 2018-01-18 0.3173715 
 2018-01-19 0.3149025 
 2018-01-20 0.3389467 
 2018-01-21  1.95564 
 2018-01-22 2.565634 
 2018-01-23 1.295111 
 2018-01-24 0.6749017 
 2018-01-25 0.4536867 
 2018-01-26 0.3718972 
 2018-01-27 0.4636382 
 2018-01-28 0.6680117 
 2018-01-29 0.5159445 
 2018-01-30 0.4177588 
 2018-01-31 0.3736872 
 2018-02-01 0.3701236 
 2018-02-02 0.3666544 
 2018-02-03 0.3555188 
 2018-02-04 0.3593805 
 2018-02-05 0.4046946 
 2018-02-06 0.396261 
 2018-02-07 0.3778453 
 2018-02-08 0.3691683 
 2018-02-09 0.4580353 
 2018-02-10 0.9201247 
 2018-02-11 0.6650758 
 2018-02-12 0.4983921 
 2018-02-13 0.5241196 
 2018-02-14 1.658009 
 2018-02-15 4.894469 
 2018-02-16  8.62839 
 2018-02-17 2.466915 
 2018-02-18 1.130865 
 2018-02-19 1.792616 
 2018-02-20 3.048552 
 2018-02-21 1.743471 
 2018-02-22 1.142398 
 2018-02-23 2.304615 
 2018-02-24 4.430809 
 2018-02-25 8.206668 
 2018-02-26 2.777923 
 2018-02-27 1.653621 
 2018-02-28 1.793154 
 2018-03-01 4.015149 
 2018-03-02 4.349274 
 2018-03-03 2.783992 
 2018-03-04 2.775341 
 2018-03-05  3.07182 
 2018-03-06 3.394654 
 2018-03-07 3.520891 
 2018-03-08 3.632998 
 2018-03-09 3.692096 
 2018-03-10 3.773575 
 2018-03-11 4.008625 
 2018-03-12 4.201974 
 2018-03-13 4.120222 
 2018-03-14 4.125861 
 2018-03-15 4.151623 
 2018-03-16 4.496827 
 2018-03-17 6.102488 
 2018-03-18 5.582076 
 2018-03-19 4.788699 
 2018-03-20 6.363932 
 2018-03-21 6.243129 
 2018-03-22 4.774492 
 2018-03-23 4.331139 
 2018-03-24 5.591393 
 2018-03-25 7.802368 
 2018-03-26 6.407165 
 2018-03-27 14.34753 
 2018-03-28 8.357792 
 2018-03-29 8.943376 
 2018-03-30 7.502024 
 2018-03-31 6.226133 
 2018-04-01 6.719115 
 2018-04-02 5.637182 
 2018-04-03 27.11288 
 2018-04-04 14.65747 
 2018-04-05 6.674898 
 2018-04-06 7.269696 
 2018-04-07 7.915843 
 2018-04-08 8.143882 
 2018-04-09 9.144076 
 2018-04-10 9.093883 
 2018-04-11 9.003942 
 2018-04-12  9.49579 
 2018-04-13  9.80549 
 2018-04-14  22.0854 
 2018-04-15 13.47951 
 2018-04-16 9.409874 
 2018-04-17 8.726474 
 2018-04-18 8.657093 
 2018-04-19 8.585073 
 2018-04-20 8.477715 
 2018-04-21  8.34138 
 2018-04-22 8.463886 
 2018-04-23 8.968974 
 2018-04-24 9.145258 
 2018-04-25 7.628966 
 2018-04-26 7.343393 
 2018-04-27 7.094658 
 2018-04-28 6.871649 
 2018-04-29 6.655385 
 2018-04-30 6.440659 
 2018-05-01 6.228444 
 2018-05-02 6.022923 
 2018-05-03 10.85232 
 2018-05-04 8.498126 
 2018-05-05 5.645468 
 2018-05-06  5.36257 
 2018-05-07 5.314325 
 2018-05-08 4.933267 
 2018-05-09 4.980092 
 2018-05-10  11.8484 
 2018-05-11 5.403933 
 2018-05-12 4.485367 
 2018-05-13 4.320851 
 2018-05-14 4.116026 
 2018-05-15 4.344226 
 2018-05-16 4.531082 
 2018-05-17    3.849 
 2018-05-18 3.634612 
 2018-05-19 5.896609 
 2018-05-20 4.273179 
 2018-05-21  3.46943 
 2018-05-22 3.356438 
 2018-05-23 3.169363 
 2018-05-24 3.065618 
 2018-05-25 2.984875 
 2018-05-26  2.94482 
 2018-05-27 2.867459 
 2018-05-28  2.97404 
 2018-05-29 3.604081 
 2018-05-30 4.854934 
 2018-05-31 5.966619 
 2018-06-01 4.430878 
 2018-06-02 2.928624 
 2018-06-03 2.528932 
 2018-06-04 2.382933 
 2018-06-05 2.298564 
 2018-06-06 2.243037 
 2018-06-07 2.194063 
 2018-06-08 2.221299 
 2018-06-09 2.299615 
 2018-06-10 8.633588 
 2018-06-11 12.49518 
 2018-06-12  4.14452 
 2018-06-13 2.797061 
 2018-06-14  2.60951 
 2018-06-15 2.045652 
 2018-06-16 1.865473 
 2018-06-17 1.802812 
 2018-06-18 1.765153 
 2018-06-19 1.879991 
 2018-06-20 7.410229 
 2018-06-21 3.326888 
 2018-06-22 4.655097 
 2018-06-23 2.747757 
 2018-06-24 1.819822 
 2018-06-25 1.606701 
 2018-06-26 5.922984 
 2018-06-27 5.594436 
 2018-06-28 2.121571 
 2018-06-29 1.606354 
 2018-06-30 1.442407 
 2018-07-01 1.425505 
 2018-07-02 1.443528 
 2018-07-03 1.415942 
 2018-07-04 1.395728 
 2018-07-05 7.197876 
 2018-07-06  13.3942 
 2018-07-07 2.539494 
 2018-07-08 1.503504 
 2018-07-09 1.308438 
 2018-07-10 1.264495 
 2018-07-11 1.345598 
 2018-07-12  1.27637 
 2018-07-13 1.225739 
 2018-07-14 1.226547 
 2018-07-15 1.506721 
 2018-07-16 1.398351 
 2018-07-17 1.238595 
 2018-07-18 1.165681 
 2018-07-19 1.132366 
 2018-07-20 1.137443 
 2018-07-21 1.137361 
 2018-07-22 1.122184 
 2018-07-23 1.190117 
 2018-07-24 1.126924 
 2018-07-25 1.064707 
 2018-07-26  1.04031 
 2018-07-27 1.043631 
 2018-07-28 1.017025 
 2018-07-29 1.130189 
 2018-07-30 3.713505 
 2018-07-31 5.316818 
 2018-08-01 3.014773 
 2018-08-02 1.397247 
 2018-08-03 1.070886 
 2018-08-04 0.9955788 
 2018-08-05 0.9380648 
 2018-08-06 0.9117337 
 2018-08-07 4.184897 
 2018-08-08 3.272849 
 2018-08-09 1.427358 
 2018-08-10 1.010369 
 2018-08-11 0.9535048 
 2018-08-12 0.8881362 
 2018-08-13 0.8473918 
 2018-08-14 0.8279917 
 2018-08-15 1.040139 
 2018-08-16 2.126377 
 2018-08-17 2.986251 
 2018-08-18 2.180857 
 2018-08-19 1.141922 
 2018-08-20 1.439179 
 2018-08-21 3.148572 
 2018-08-22 1.654057 
 2018-08-23 0.9943622 
 2018-08-24 0.943773 
 2018-08-25  3.82337 
 2018-08-26 3.414171 
 2018-08-27 1.311043 
 2018-08-28 0.8715734 
 2018-08-29 0.7706334 
 2018-08-30 0.7546408 
 2018-08-31 0.7433593 
 2018-09-01 0.8188226 
 2018-09-02 0.7598904 
 2018-09-03 0.7771403 
 2018-09-04 0.7187752 
 2018-09-05 0.6787873 
 2018-09-06 0.672819 
 2018-09-07 1.905657 
 2018-09-08   10.086 
 2018-09-09 6.886719 
 2018-09-10 1.772952 
 2018-09-11 0.9187738 
 2018-09-12 0.7055333 
 2018-09-13 0.6393492 
 2018-09-14 0.6153275 
 2018-09-15 0.6043983 
 2018-09-16 0.5975947 
 2018-09-17 0.5920824 
 2018-09-18 0.5870346 
 2018-09-19 0.585189 
 2018-09-20 0.5834763 
 2018-09-21 0.5814286 
 2018-09-22 0.6111885 
 2018-09-23 0.6666211 
 2018-09-24 0.7600147 
 2018-09-25 2.820338 
 2018-09-26 3.665357 
 2018-09-27 1.477798 
 2018-09-28 1.027987 
 2018-09-29 0.7207765 
 2018-09-30 0.5957576 
 2018-10-01 0.5484948 
 2018-10-02 0.5481338 
 2018-10-03 0.6655022 
 2018-10-04 1.615778 
 2018-10-05 1.734328 
 2018-10-06 1.482118 
 2018-10-07 1.058261 
 2018-10-08 0.736963 
 2018-10-09 0.5938194 
 2018-10-10 0.8699415 
 2018-10-11 1.320878 
 2018-10-12 0.8303942 
 2018-10-13 0.7522011 
 2018-10-14 0.6255118 
 2018-10-15 0.5734236 
 2018-10-16 0.6387807 
 2018-10-17 0.5873274 
 2018-10-18 0.5161753 
 2018-10-19 0.4863795 
 2018-10-20 0.5292451 
 2018-10-21 0.5021275 
 2018-10-22 0.470345 
 2018-10-23 0.4530818 
 2018-10-24 0.4441548 
 2018-10-25 0.4487504 
 2018-10-26 0.9152674 
 2018-10-27 1.575985 
 2018-10-28 0.9493959 
 2018-10-29 0.6965401 
 2018-10-30 0.540162 
 2018-10-31 0.6288363 
 2018-11-01   4.6056 
 2018-11-02 3.142313 
 2018-11-03 1.139904 
 2018-11-04 0.7200236 
 2018-11-05 0.6652069 
 2018-11-06 1.247608 
 2018-11-07 0.8371701 
 2018-11-08 0.5670344 
 2018-11-09 0.5786595 
 2018-11-10 0.5516316 
 2018-11-11 0.4715905 
 2018-11-12 0.4334748 
 2018-11-13 0.433761 
 2018-11-14 0.4168106 
 2018-11-15 0.4578867 
 2018-11-16 0.6699379 
 2018-11-17 0.5518966 
 2018-11-18 0.8072293 
 2018-11-19 1.083444 
 2018-11-20 0.9956284 
 2018-11-21 0.7293826 
 2018-11-22 0.5265932 
 2018-11-23 0.4485848 
 2018-11-24 0.8741424 
 2018-11-25 0.8256616 
 2018-11-26 1.335236 
 2018-11-27 0.9238959 
 2018-11-28 0.591409 
 2018-11-29 0.4616514 
 2018-11-30 1.073696 
 2018-12-01 2.240506 
 2018-12-02 1.972634 
 2018-12-03 0.9334975 
 2018-12-04 0.5985395 
 2018-12-05 0.488798 
 2018-12-06 0.4536261 
 2018-12-07 0.4338924 
 2018-12-08 0.4261271 
 2018-12-09 0.4266852 
 2018-12-10 0.4311265 
 2018-12-11 0.4789536 
 2018-12-12 0.8570466 
 2018-12-13 1.440891 
 2018-12-14 2.263794 
 2018-12-15 2.919338 
 2018-12-16 2.731053 
 2018-12-17 1.500451 
 2018-12-18 0.8680382 
 2018-12-19 0.6715677 
 2018-12-20 1.535361 
 2018-12-21 1.282379 
 2018-12-22 0.8888991 
 2018-12-23 0.7328071 
 2018-12-24 0.7095709 
 2018-12-25 0.7126078 
 2018-12-26 0.733825 
 2018-12-27 1.351288 
 2018-12-28  2.91785 
 2018-12-29 1.499279 
 2018-12-30 1.018559 
 2018-12-31 9.452329 
 2019-01-01 7.048884 
 2019-01-02 1.908105 
 2019-01-03 1.307131 
 2019-01-04 1.299634 
 2019-01-05 1.525262 
 2019-01-06 1.554058 
 2019-01-07 1.781344 
 2019-01-08 2.064986 
 2019-01-09 1.931323 
 2019-01-10 1.885494 
 2019-01-11 1.882251 
 2019-01-12 1.936839 
 2019-01-13 2.011221 
 2019-01-14 2.085543 
 2019-01-15  2.15532 
 2019-01-16 2.220078 
 2019-01-17 2.279983 
 2019-01-18 2.335278 
 2019-01-19  2.38706 
 2019-01-20 2.437588 
 2019-01-21 2.485357 
 2019-01-22 2.530301 
 2019-01-23 12.91092 
 2019-01-24 8.028709 
 2019-01-25 3.261342 
 2019-01-26  2.82349 
 2019-01-27 2.830309 
 2019-01-28 2.893001 
 2019-01-29  2.95977 
 2019-01-30 3.025385 
 2019-01-31 3.077953 
 2019-02-01 3.116268 
 2019-02-02 3.308298 
 2019-02-03 23.68393 
 2019-02-04 29.23913 
 2019-02-05 6.682655 
 2019-02-06 11.63777 
 2019-02-07 23.91271 
 2019-02-08 14.21539 
 2019-02-09  6.55338 
 2019-02-10 7.735775 
 2019-02-11 9.710416 
 2019-02-12 17.80718 
 2019-02-13  13.5744 
 2019-02-14 16.32709 
 2019-02-15 20.05378 
 2019-02-16 14.21356 
 2019-02-17  14.5053 
 2019-02-18 14.74211 
 2019-02-19 14.74012 
 2019-02-20 14.86028 
 2019-02-21 17.38439 
 2019-02-22 16.86888 
 2019-02-23 16.86427 
 2019-02-24 16.68342 
 2019-02-25 14.13663 
 2019-02-26 13.38075 
 2019-02-27 13.30627 
 2019-02-28 13.09955 
 2019-03-01 12.52332 
 2019-03-02 12.20934 
 2019-03-03 11.96738 
 2019-03-04 11.17008 
 2019-03-05 10.56654 
 2019-03-06 10.29062 
 2019-03-07 10.04205 
 2019-03-08 10.69142 
 2019-03-09 23.17897 
 2019-03-10 42.14374 
 2019-03-11 13.05735 
 2019-03-12 10.76519 
 2019-03-13 11.79339 
 2019-03-14 21.66193 
 2019-03-15 12.28413 
 2019-03-16 10.95615 
 2019-03-17 11.06823 
 2019-03-18 11.12788 
 2019-03-19 11.09828 
 2019-03-20 11.43851 
 2019-03-21 12.25959 
 2019-03-22 10.77181 
 2019-03-23 10.45538 
 2019-03-24 11.49511 
 2019-03-25 12.84643 
 2019-03-26  10.0103 
 2019-03-27 9.464547 
 2019-03-28 14.22195 
 2019-03-29 21.23476 
 2019-03-30 21.17614 
 2019-03-31 15.88298 
 2019-04-01 8.923839 
 2019-04-02  8.79155 
 2019-04-03 8.903932 
 2019-04-04 9.159227 
 2019-04-05 13.29502 
 2019-04-06  9.34561 
 2019-04-07  9.29209 
 2019-04-08 10.10922 
 2019-04-09 8.809604 
 2019-04-10 8.809852 
 2019-04-11 8.443815 
 2019-04-12 19.73257 
 2019-04-13 10.30058 
 2019-04-14 19.60806 
 2019-04-15   9.5853 
 2019-04-16 7.441689 
 2019-04-17 7.287589 
 2019-04-18 25.39696 
 2019-04-19 18.58959 
 2019-04-20 7.854566 
 2019-04-21 7.296074 
 2019-04-22 7.429143 
 2019-04-23 7.556548 
 2019-04-24  8.83429 
 2019-04-25  11.3564 
 2019-04-26 18.60843 
 2019-04-27 10.06474 
 2019-04-28 11.30673 
 2019-04-29 8.223718 
 2019-04-30 7.645006 
 2019-05-01  11.5007 
 2019-05-02 11.93433 
 2019-05-03 11.52048 
 2019-05-04 9.198286 
 2019-05-05 8.570933 
 2019-05-06 7.273422 
 2019-05-07 7.178555 
 2019-05-08 7.114969 
 2019-05-09 9.214787 
 2019-05-10 7.537235 
 2019-05-11 7.043015 
 2019-05-12 10.02187 
 2019-05-13 6.715115 
 2019-05-14 6.263603 
 2019-05-15  6.09366 
 2019-05-16 6.723263 
 2019-05-17 11.46535 
 2019-05-18 6.071686 
 2019-05-19 5.752743 
 2019-05-20 5.768274 
 2019-05-21 5.756567 
 2019-05-22 11.57487 
 2019-05-23 18.92968 
 2019-05-24 7.863213 
 2019-05-25 4.905329 
 2019-05-26 6.828246 
 2019-05-27 5.476522 
 2019-05-28 4.612551 
 2019-05-29 6.717803 
 2019-05-30 8.742814 
 2019-05-31 6.291415 
 2019-06-01 4.477261 
 2019-06-02  4.19236 
 2019-06-03 4.011805 
 2019-06-04 3.919863 
 2019-06-05 3.997557 
 2019-06-06 5.030126 
 2019-06-07 3.886384 
 2019-06-08 3.684923 
 2019-06-09 4.560844 
 2019-06-10 4.186419 
 2019-06-11   3.4455 
 2019-06-12 3.299555 
 2019-06-13   4.3969 
 2019-06-14 3.452528 
 2019-06-15 13.07305 
 2019-06-16 14.36022 
 2019-06-17 4.632204 
 2019-06-18 3.629745 
 2019-06-19 4.065773 
 2019-06-20 8.579473 
 2019-06-21 3.839886 
 2019-06-22 5.259346 
 2019-06-23 3.610853 
 2019-06-24 6.003392 
 2019-06-25 3.692047 
 2019-06-26 2.768667 
 2019-06-27 2.646772 
 2019-06-28 2.595492 
 2019-06-29 2.555156 
 2019-06-30 3.940804 
 2019-07-01 13.39064 
 2019-07-02 3.571895 
 2019-07-03 2.624626 
 2019-07-04 3.331372 
 2019-07-05  2.67198 
 2019-07-06 2.635967 
 2019-07-07 3.952983 
 2019-07-08 2.712223 
 2019-07-09 2.358548 
 2019-07-10 2.321903 
 2019-07-11 3.610661 
 2019-07-12 2.567208 
 2019-07-13 2.235947 
 2019-07-14 2.158715 
 2019-07-15 2.165259 
 2019-07-16 3.009751 
 2019-07-17 6.521497 
 2019-07-18  2.78676 
 2019-07-19 2.096695 
 2019-07-20 1.958909 
 2019-07-21 2.513958 
 2019-07-22 9.443616 
 2019-07-23 3.111645 
 2019-07-24 2.019384 
 2019-07-25 1.814166 
 2019-07-26 1.757034 
 2019-07-27 1.733014 
 2019-07-28  1.71236 
 2019-07-29 1.988562 
 2019-07-30 3.069008 
 2019-07-31 1.971844 
 2019-08-01 1.653933 
 2019-08-02 1.571823 
 2019-08-03 1.536723 
 2019-08-04 1.510466 
 2019-08-05 1.486286 
 2019-08-06 1.469404 
 2019-08-07 1.450134 
 2019-08-08 1.433604 
 2019-08-09 1.669946 
 2019-08-10 1.492383 
 2019-08-11 1.383128 
 2019-08-12  1.34577 
 2019-08-13 3.447063 
 2019-08-14 2.229113 
 2019-08-15 1.473991 
 2019-08-16 1.301412 
 2019-08-17 3.015873 
 2019-08-18 4.713902 
 2019-08-19 8.027714 
 2019-08-20 2.639712 
 2019-08-21 2.366508 
 2019-08-22 3.025955 
 2019-08-23 2.229121 
 2019-08-24 1.379173 
 2019-08-25 1.167448 
 2019-08-26 1.185617 
 2019-08-27 1.704201 
 2019-08-28 1.492027 
 2019-08-29 1.172697 
 2019-08-30 1.099143 
 2019-08-31  1.10237 
 2019-09-01 1.643646 
 2019-09-02 2.150823 
 2019-09-03 1.312031 
 2019-09-04 1.067015 
 2019-09-05 0.995567 
 2019-09-06 0.9616553 
 2019-09-07 0.9438096 
 2019-09-08 1.046156 
 2019-09-09 1.094997 
 2019-09-10 0.9740567 
 2019-09-11 0.9377807 
 2019-09-12 0.9236234 
 2019-09-13 0.892948 
 2019-09-14 0.8744321 
 2019-09-15 1.060638 
 2019-09-16 1.470838 
 2019-09-17  1.07313 
 2019-09-18 0.8997049 
 2019-09-19 0.8414784 
 2019-09-20 0.8191254 
 2019-09-21 0.8143589 
 2019-09-22 0.8199683 
 2019-09-23 1.577284 
 2019-09-24  1.26126 
 2019-09-25 0.9323974 
 2019-09-26 0.828635 
 2019-09-27 0.778985 
 2019-09-28 0.7814364 
 2019-09-29 1.154981 
 2019-09-30 3.102381 
 2019-10-01 1.523565 
 2019-10-02 0.9472177 
 2019-10-03 0.7863237 
 2019-10-04 0.7301316 
 2019-10-05 0.7084866 
 2019-10-06 0.758153 
 2019-10-07 1.065214 
 2019-10-08 0.8974498 
 2019-10-09 0.7530906 
 2019-10-10 0.6965132 
 2019-10-11 2.151598 
 2019-10-12 2.222128 
 2019-10-13 1.082278 
 2019-10-14 0.7746102 
 2019-10-15 0.6817088 
 2019-10-16 0.6887125 
 2019-10-17 0.6782517 
 2019-10-18 0.6478248 
 2019-10-19 0.6305242 
 2019-10-20 0.635848 
 2019-10-21 1.546394 
 2019-10-22 2.291648 
 2019-10-23 1.099756 
 2019-10-24 0.7486432 
 2019-10-25 0.6769996 
 2019-10-26 3.074524 
 2019-10-27 5.406965 
 2019-10-28 1.522388 
 2019-10-29 0.8295848 
 2019-10-30 0.7126219 
 2019-10-31 2.375781 
 2019-11-01 1.667583 
 2019-11-02 0.9097915 
 2019-11-03 0.666458 
 2019-11-04 0.6047864 
 2019-11-05 0.8506984 
 2019-11-06 0.7601459 
 2019-11-07 0.6547704 
 2019-11-08 0.6521488 
 2019-11-09 0.5956188 
 2019-11-10 0.5507247 
 2019-11-11 0.5421818 
 2019-11-12 0.5937608 
 2019-11-13 0.548699 
 2019-11-14 0.5137914 
 2019-11-15 0.6274205 
 2019-11-16 0.5902881 
 2019-11-17 0.5758106 
 2019-11-18 1.110927 
 2019-11-19 1.163396 
 2019-11-20 0.8249595 
 2019-11-21 0.7822111 
 2019-11-22 0.8686792 
 2019-11-23 0.718492 
 2019-11-24 0.7769216 
 2019-11-25 0.6678545 
 2019-11-26 0.5599501 
 2019-11-27 2.675093 
 2019-11-28 1.600715 
 2019-11-29 0.8899805 
 2019-11-30 1.339442 
 2019-12-01 2.939911 
 2019-12-02 1.483078 
 2019-12-03 0.7781791 
 2019-12-04 0.5658348 
 2019-12-05 0.481269 
 2019-12-06 0.4618027 
 2019-12-07 0.453212 
 2019-12-08 0.4368171 
 2019-12-09 0.9374821 
 2019-12-10 1.278496 
 2019-12-11 0.7875199 
 2019-12-12 0.5725974 
 2019-12-13 0.7798811 
 2019-12-14 1.313446 
 2019-12-15 0.8365059 
 2019-12-16 0.563516 
 2019-12-17 0.4593039 
 2019-12-18 0.4203589 
 2019-12-19 0.4063212 
 2019-12-20 0.4018096 
 2019-12-21 0.4636125 
 2019-12-22 0.5589974 
 2019-12-23 1.528263 
 2019-12-24 1.108994 
 2019-12-25 0.714336 
 2019-12-26 0.5712361 
 2019-12-27 0.5174558 
 2019-12-28 0.4730563 
 2019-12-29 3.006718 
 2019-12-30 4.874417 
 2019-12-31 1.564197 
 2020-01-01 0.7693165 
 2020-01-02 0.5644112 
 2020-01-03 0.8627672 
 2020-01-04 0.8496397 
 2020-01-05 0.6497495 
 2020-01-06 0.5710573 
 2020-01-07 0.5528504 
 2020-01-08 0.5582355 
 2020-01-09 0.574719 
 2020-01-10 8.990599 
 2020-01-11 11.40254 
 2020-01-12  5.54824 
 2020-01-13 1.823606 
 2020-01-14 1.552206 
 2020-01-15 1.909539 
 2020-01-16 2.372507 
 2020-01-17 2.755398 
 2020-01-18 5.792707 
 2020-01-19 5.818243 
 2020-01-20 4.034443 
 2020-01-21 4.144685 
 2020-01-22 4.449086 
 2020-01-23 5.416698 
 2020-01-24  15.5915 
 2020-01-25 8.030526 
 2020-01-26 5.800308 
 2020-01-27 5.901442 
 2020-01-28 6.148225 
 2020-01-29 6.364206 
 2020-01-30 6.784533 
 2020-01-31 7.105736 
 2020-02-01 9.100921 
 2020-02-02 12.84403 
 2020-02-03 14.72127 
 2020-02-04 10.78163 
 2020-02-05 10.22976 
 2020-02-06 8.012221 
 2020-02-07 7.939681 
 2020-02-08 8.062696 
 2020-02-09 8.500685 
 2020-02-10 22.97125 
 2020-02-11 9.452039 
 2020-02-12 8.880769 
 2020-02-13 8.797713 
 2020-02-14 8.985276 
 2020-02-15 9.139903 
 2020-02-16 9.676925 
 2020-02-17 13.25448 
 2020-02-18 25.47184 
 2020-02-19 11.24282 
 2020-02-20 9.594457 
 2020-02-21 9.418477 
 2020-02-22 9.503591 
 2020-02-23 10.08314 
 2020-02-24 14.41148 
 2020-02-25 14.25917 
 2020-02-26 11.33285 
 2020-02-27 10.54733 
 2020-02-28 10.16505 
 2020-02-29 9.788428 
 2020-03-01 10.06121 
 2020-03-02 23.63896 
 2020-03-03 14.86512 
 2020-03-04 10.84988 
 2020-03-05 10.56905 
 2020-03-06 10.52859 
 2020-03-07  10.3986 
 2020-03-08  10.2752 
 2020-03-09 11.14448 
 2020-03-10  19.7231 
 2020-03-11 10.52122 
 2020-03-12 10.59129 
 2020-03-13 13.49767 
 2020-03-14 12.53314 
 2020-03-15 12.04346 
 2020-03-16  9.14651 
 2020-03-17 8.840521 
 2020-03-18 10.26512 
 2020-03-19  17.1936 
 2020-03-20 18.10996 
 2020-03-21 9.113601 
 2020-03-22 8.727113 
 2020-03-23 9.935448 
 2020-03-24 9.385301 
 2020-03-25 9.722284 
 2020-03-26 8.785625 
 2020-03-27 15.83366 
 2020-03-28 17.08931 
 2020-03-29 18.86955 
 2020-03-30 9.111999 
 2020-03-31 8.774522 
 2020-04-01 8.901081 
 2020-04-02 8.956691 
 2020-04-03 8.995294 
 2020-04-04 9.133848 
 2020-04-05 8.948773 
 2020-04-06 8.585225 
 2020-04-07 8.379767 
 2020-04-08 8.869813 
 2020-04-09 16.14365 
 2020-04-10 8.289518 
 2020-04-11 7.522568 
 2020-04-12 10.34778 
 2020-04-13 7.961094 
 2020-04-14 6.962157 
 2020-04-15 6.681168 
 2020-04-16 6.484337 
 2020-04-17 8.899976 
 2020-04-18 7.677504 
 2020-04-19 6.846028 
 2020-04-20 6.300271 
 2020-04-21  5.65573 
 2020-04-22 5.463328 
 2020-04-23 7.673136 
 2020-04-24 7.737429 
 2020-04-25 5.343532 
 2020-04-26 7.363192 
 2020-04-27 5.519659 
 2020-04-28 4.840843 
 2020-04-29 11.07463 
 2020-04-30 6.220128 
 2020-05-01 4.493545 
 2020-05-02 7.491296 
 2020-05-03 15.37886 
 2020-05-04 7.791972 
 2020-05-05 8.019867 
 2020-05-06  5.06551 
 2020-05-07 3.954034 
 2020-05-08 4.478013 
 2020-05-09  4.27013 
 2020-05-10 3.939639 
 2020-05-11 3.810959 
 2020-05-12 3.682802 
 2020-05-13 3.625126 
 2020-05-14 6.193005 
 2020-05-15 9.133433 
 2020-05-16 4.358208 
 2020-05-17 11.28679 
 2020-05-18 27.83273 
 2020-05-19 6.099614 
 2020-05-20 3.922697 
 2020-05-21 3.789245 
 2020-05-22 3.952622 
 2020-05-23 5.532282 
 2020-05-24 7.077873 
 2020-05-25 8.321198 
 2020-05-26 5.009186 
 2020-05-27 4.649045 
 2020-05-28 5.809271 
 2020-05-29 6.019461 
 2020-05-30 4.818406 
 2020-05-31 4.579704 
 2020-06-01 4.569377 
 2020-06-02 4.797951 
 2020-06-03 4.563375 
 2020-06-04 26.34611 
 2020-06-05 8.204688 
 2020-06-06 4.570833 
 2020-06-07 4.219668 
 2020-06-08  4.17125 
 2020-06-09 4.251904 
 2020-06-10 4.289211 
 2020-06-11  4.09976 
 2020-06-12 3.977366 
 2020-06-13 3.902159 
 2020-06-14 5.231052 
 2020-06-15 4.196998 
 2020-06-16 3.691212 
 2020-06-17 3.560965 
 2020-06-18  3.46982 
 2020-06-19  3.38286 
 2020-06-20 3.298254 
 2020-06-21 4.176537 
 2020-06-22 4.431426 
 2020-06-23 10.91634 
 2020-06-24 4.140109 
 2020-06-25 3.045306 
 2020-06-26  2.84617 
 2020-06-27 10.51013 
 2020-06-28 9.613332 
 2020-06-29 3.499374 
 2020-06-30 3.071735 
 2020-07-01  2.72917 
 2020-07-02 2.517374 
 2020-07-03 2.417759 
 2020-07-04 2.353595 
 2020-07-05 2.311237 
 2020-07-06 2.261098 
 2020-07-07 2.233758 
 2020-07-08 2.328437 
 2020-07-09 7.377292 
 2020-07-10 2.975861 
 2020-07-11 2.368706 
 2020-07-12 5.884639 
 2020-07-13 2.945486 
 2020-07-14  2.07542 
 2020-07-15 1.911625 
 2020-07-16 6.285805 
 2020-07-17 3.120026 
 2020-07-18 1.987825 
 2020-07-19  2.12833 
 2020-07-20 9.641425 
 2020-07-21 3.271896 
 2020-07-22 5.995573 
 2020-07-23 3.026346 
 2020-07-24 1.846639 
 2020-07-25 1.615004 
 2020-07-26 1.551797 
 2020-07-27 1.813602 
 2020-07-28  3.55208 
 2020-07-29 1.979868 
 2020-07-30 2.645648 
 2020-07-31 4.394389 
 2020-08-01 2.416761 
 2020-08-02 1.803436 
 2020-08-03 1.499004 
 2020-08-04 1.458056 
 2020-08-05  1.35368 
 2020-08-06 1.307702 
 2020-08-07 1.282902 
 2020-08-08  1.26367 
 2020-08-09 1.245899 
 2020-08-10 1.547741 
 2020-08-11 9.823064 
 2020-08-12 2.566646 
 2020-08-13 1.445184 
 2020-08-14 1.272801 
 2020-08-15 1.185699 
 2020-08-16 1.140113 
 2020-08-17 1.116694 
 2020-08-18  1.18285 
 2020-08-19  1.22091 
 2020-08-20 1.119801 
 2020-08-21  1.07137 
 2020-08-22 1.048567 
 2020-08-23 1.033123 
 2020-08-24 1.019808 
 2020-08-25 1.007641 
 2020-08-26 0.9984645 
 2020-08-27 1.033092 
 2020-08-28 1.371814 
 2020-08-29 2.059477 
 2020-08-30 1.621341 
 2020-08-31 1.148844 
 2020-09-01 0.9994487 
 2020-09-02 1.092466 
 2020-09-03 1.052948 
 2020-09-04 0.9639106 
 2020-09-05 0.905535 
 2020-09-06 1.237838 
 2020-09-07 1.935989 
 2020-09-08 2.043156 
 2020-09-09  1.34651 
 2020-09-10 0.977923 
 2020-09-11 0.8660812 
 2020-09-12 0.8291181 
 2020-09-13 0.9067581 
 2020-09-14 0.862297 
 2020-09-15 0.8143288 
 2020-09-16 0.7923746 
 2020-09-17 0.7822419 
 2020-09-18 0.7719732 
 2020-09-19 0.7632322 
 2020-09-20 0.7553754 
 2020-09-21 0.7478929 
 2020-09-22 0.7410302 
 2020-09-23 0.7421014 
 2020-09-24 0.7648417 
 2020-09-25 0.7453446 
 2020-09-26 0.7222223 
 2020-09-27 0.7085301 
